,Round,Day,Date,Time,Venue,Result,GF,GA,Opponent,Attendance,Captain,Formation,Referee,event_id,Manager,League Position ,squadnumber,team_name,player_id,rating,minutes_played,shotstotal,shotson,offsides,gconceded,gassists,gtotal,ptotal,pkey,paccuracy,ttotal,tblocks,tinterc,dtotal,dwon,dattempts,dsuccess,dpast,fdrawn,fcommit,red,yellow,penaltysuccess,player_name,Game,Player Position
742,Matchweek 9,Tue,17/09/2019,19:45 (04:45),Home,D,1.0,1.0,Rotherham Utd,"29,078",Aiden McGeady,4_2_3_1,Ben Toner,168026.0,JR,5.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Rotherham Utd 17/09/2019,DF
743,Matchweek 10,Sat,21/09/2019,15:00 (00:00),Away,D,1.0,1.0,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032.0,JR,5.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Bolton 21/09/2019,DF
744,Matchweek 11,Sat,28/09/2019,15:00 (00:00),Home,W,2.0,1.0,MK Dons,"29,954",Jordan Willis,4_2_3_1,Paul Marsden,168053.0,JR,5.0,28.0,Sunderland,8693,6.8,64.0,0.0,0.0,,0.0,0.0,0.0,19.0,1.0,79.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,Laurens De Bock,MK Dons 28/09/2019,DF
745,Matchweek 12,Sat,05/10/2019,15:00 (00:00),Away,L,0.0,2.0,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061.0,JR,6.0,28.0,Sunderland,8693,6,65.0,1.0,1.0,,0.0,0.0,0.0,19.0,1.0,67.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,Laurens De Bock,Lincoln City 05/10/2019,DF
746,Matchweek 14,Sat,19/10/2019,15:00 (01:00),Away,L,0.0,1.0,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089.0,PP,9.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Wycombe 19/10/2019,DF
747,Matchweek 15,Tue,22/10/2019,19:45 (05:45),Home,W,5.0,0.0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100.0,PP,6.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Tranmere Rovers 22/10/2019,DF
748,Matchweek 16,Sat,26/10/2019,15:00 (01:00),Away,L,0.0,1.0,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111.0,PP,10.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Shrewsbury 26/10/2019,DF
749,Matchweek 17,Sat,02/11/2019,15:00 (02:00),Home,W,1.0,0.0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124.0,PP,7.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Southend United 02/11/2019,DF
750,Matchweek 19,Sat,23/11/2019,15:00 (02:00),Home,D,1.0,1.0,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148.0,PP,12.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Coventry City 23/11/2019,DF
751,Matchweek 7,Tue,26/11/2019,19:45 (06:45),Home,L,1.0,2.0,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003.0,PP,10.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Burton Albion 26/11/2019,DF
752,Matchweek 20,Sat,07/12/2019,15:00 (02:00),Away,L,0.0,1.0,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157.0,PP,12.0,28.0,Sunderland,8693,6.9,90.0,1.0,1.0,,0.0,0.0,0.0,22.0,0.0,66.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,Laurens De Bock,Gillingham 07/12/2019,DF
753,Matchweek 21,Sat,14/12/2019,15:00 (02:00),Home,D,1.0,1.0,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172.0,PP,12.0,28.0,Sunderland,8693,7.1,90.0,0.0,0.0,,0.0,0.0,0.0,38.0,0.0,76.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Laurens De Bock,Blackpool 14/12/2019,DF
754,Matchweek 23,Thu,26/12/2019,15:00 (02:00),Home,D,0.0,0.0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197.0,PP,15.0,28.0,Sunderland,8693,6.9,17.0,0.0,0.0,,0.0,0.0,0.0,13.0,0.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Laurens De Bock,Bolton 26/12/2019,DF
755,Matchweek 24,Sun,29/12/2019,15:00 (02:00),Away,W,2.0,1.0,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202.0,PP,13.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Doncaster 29/12/2019,DF
756,Matchweek 25,Wed,01/01/2020,15:00 (02:00),Away,D,1.0,1.0,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215.0,PP,15.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Fleetwood Town 01/01/2020,DF
757,Matchweek 26,Sat,04/01/2020,15:00 (02:00),Home,W,3.0,1.0,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233.0,PP,13.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Lincoln City 04/01/2020,DF
758,Matchweek 27,Sat,11/01/2020,15:00 (02:00),Home,W,4.0,0.0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245.0,PP,10.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Wycombe 11/01/2020,DF
759,Matchweek 28,Sat,18/01/2020,15:00 (02:00),Away,W,1.0,0.0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254.0,PP,6.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,MK Dons 18/01/2020,DF
760,Matchweek 29,Fri,24/01/2020,19:45 (06:45),Home,D,0.0,0.0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269.0,PP,8.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Doncaster 24/01/2020,DF
761,Matchweek 30,Wed,29/01/2020,19:45 (06:45),Away,W,1.0,0.0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279.0,PP,7.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Tranmere Rovers 29/01/2020,DF
762,Matchweek 31,Sat,01/02/2020,15:00 (02:00),Away,L,0.0,2.0,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290.0,PP,9.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Portsmouth 01/02/2020,DF
763,Matchweek 32,Sat,08/02/2020,15:00 (02:00),Home,W,1.0,0.0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303.0,PP,8.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Ipswich Town 08/02/2020,DF
764,Matchweek 33,Tue,11/02/2020,19:45 (06:45),Home,W,3.0,0.0,Rochdale,"27,401",Max Power,3_4_3,Graham Salisbury,168315.0,PP,7.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Rochdale 11/02/2020,DF
765,Matchweek 34,Sat,15/02/2020,15:00 (02:00),Away,W,1.0,0.0,Oxford United,"9,105",Max Power,3_4_3,Kevin Johnson,168325.0,PP,7.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Oxford United 15/02/2020,DF
766,Matchweek 35,Sat,22/02/2020,15:00 (02:00),Home,W,3.0,0.0,Bristol Rovers,"31,541",Max Power,3_4_3,Ben Toner,168340.0,PP,5.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Bristol Rovers 22/02/2020,DF
767,Matchweek 13,Tue,25/02/2020,19:45 (06:45),Home,D,1.0,1.0,Fleetwood Town,"28,255",Max Power,3_4_3,Scott Oldham,168077.0,PP,7.0,,Sunderland,8693,,,,,,,,,,,,,,,,,,,,,,,,,Laurens De Bock,Fleetwood Town 25/02/2020,DF
768,Matchweek 2,Sat,10/08/2019,15:00 (00:00),Away,D,1.0,1.0,Ipswich Town,"24,051",Aiden McGeady,4_3_3,Neil Hair,167939.0,JR,14.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Ipswich Town 10/08/2019,GK
769,Matchweek 3,Sat,17/08/2019,12:30 (21:30),Home,W,2.0,1.0,Portsmouth,"29,140",Grant Leadbitter,4_2_3_1,Michael Salisbury,167955.0,JR,9.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Portsmouth 17/08/2019,GK
770,Matchweek 4,Tue,20/08/2019,19:45 (04:45),Away,W,2.0,1.0,Rochdale,"5,258",Grant Leadbitter,4_2_3_1,John Busby,167966.0,JR,6.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Rochdale 20/08/2019,GK
771,Matchweek 5,Sat,24/08/2019,15:00 (00:00),Home,W,3.0,1.0,AFC Wimbledon,"29,725",Grant Leadbitter,4_2_3_1,Anthony Backhouse,167979.0,JR,4.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,AFC Wimbledon 24/08/2019,GK
772,Matchweek 6,Sat,31/08/2019,15:00 (00:00),Away,L,0.0,3.0,P'borough Utd,"10,005",Grant Leadbitter,4_2_3_1,Craig Hicks,167991.0,JR,6.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,P'borough Utd 31/08/2019,GK
773,Matchweek 8,Sat,14/09/2019,15:00 (00:00),Away,W,3.0,1.0,Acc'ton Stanley,"4,164",Grant Leadbitter,4_2_3_1,Lee Swabey,168007.0,JR,6.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Acc'ton Stanley 14/09/2019,GK
774,Matchweek 9,Tue,17/09/2019,19:45 (04:45),Home,D,1.0,1.0,Rotherham Utd,"29,078",Aiden McGeady,4_2_3_1,Ben Toner,168026.0,JR,5.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Rotherham Utd 17/09/2019,GK
775,Matchweek 10,Sat,21/09/2019,15:00 (00:00),Away,D,1.0,1.0,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032.0,JR,5.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Bolton 21/09/2019,GK
776,Matchweek 11,Sat,28/09/2019,15:00 (00:00),Home,W,2.0,1.0,MK Dons,"29,954",Jordan Willis,4_2_3_1,Paul Marsden,168053.0,JR,5.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,MK Dons 28/09/2019,GK
777,Matchweek 12,Sat,05/10/2019,15:00 (00:00),Away,L,0.0,2.0,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061.0,JR,6.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Lincoln City 05/10/2019,GK
778,Matchweek 14,Sat,19/10/2019,15:00 (01:00),Away,L,0.0,1.0,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089.0,PP,9.0,16.0,Sunderland,19977,7.2,90.0,0.0,0.0,,1.0,0.0,0.0,19.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lee Burge,Wycombe 19/10/2019,GK
779,Matchweek 15,Tue,22/10/2019,19:45 (05:45),Home,W,5.0,0.0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100.0,PP,6.0,16.0,Sunderland,19977,7.4,90.0,0.0,0.0,,0.0,0.0,0.0,7.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lee Burge,Tranmere Rovers 22/10/2019,GK
780,Matchweek 16,Sat,26/10/2019,15:00 (01:00),Away,L,0.0,1.0,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111.0,PP,10.0,16.0,Sunderland,19977,6.5,45.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lee Burge,Shrewsbury 26/10/2019,GK
781,Matchweek 17,Sat,02/11/2019,15:00 (02:00),Home,W,1.0,0.0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124.0,PP,7.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Southend United 02/11/2019,GK
782,Matchweek 19,Sat,23/11/2019,15:00 (02:00),Home,D,1.0,1.0,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148.0,PP,12.0,16.0,Sunderland,19977,7.3,90.0,0.0,0.0,,1.0,0.0,0.0,15.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lee Burge,Coventry City 23/11/2019,GK
783,Matchweek 7,Tue,26/11/2019,19:45 (06:45),Home,L,1.0,2.0,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003.0,PP,10.0,16.0,Sunderland,19977,6.3,90.0,0.0,0.0,,2.0,0.0,0.0,18.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lee Burge,Burton Albion 26/11/2019,GK
784,Matchweek 20,Sat,07/12/2019,15:00 (02:00),Away,L,0.0,1.0,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157.0,PP,12.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Gillingham 07/12/2019,GK
785,Matchweek 21,Sat,14/12/2019,15:00 (02:00),Home,D,1.0,1.0,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172.0,PP,12.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Blackpool 14/12/2019,GK
786,Matchweek 23,Thu,26/12/2019,15:00 (02:00),Home,D,0.0,0.0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197.0,PP,15.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Bolton 26/12/2019,GK
787,Matchweek 24,Sun,29/12/2019,15:00 (02:00),Away,W,2.0,1.0,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202.0,PP,13.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Doncaster 29/12/2019,GK
788,Matchweek 25,Wed,01/01/2020,15:00 (02:00),Away,D,1.0,1.0,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215.0,PP,15.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Fleetwood Town 01/01/2020,GK
789,Matchweek 26,Sat,04/01/2020,15:00 (02:00),Home,W,3.0,1.0,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233.0,PP,13.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Lincoln City 04/01/2020,GK
790,Matchweek 27,Sat,11/01/2020,15:00 (02:00),Home,W,4.0,0.0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245.0,PP,10.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Wycombe 11/01/2020,GK
791,Matchweek 28,Sat,18/01/2020,15:00 (02:00),Away,W,1.0,0.0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254.0,PP,6.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,MK Dons 18/01/2020,GK
792,Matchweek 29,Fri,24/01/2020,19:45 (06:45),Home,D,0.0,0.0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269.0,PP,8.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Doncaster 24/01/2020,GK
793,Matchweek 30,Wed,29/01/2020,19:45 (06:45),Away,W,1.0,0.0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279.0,PP,7.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Tranmere Rovers 29/01/2020,GK
794,Matchweek 31,Sat,01/02/2020,15:00 (02:00),Away,L,0.0,2.0,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290.0,PP,9.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Portsmouth 01/02/2020,GK
795,Matchweek 32,Sat,08/02/2020,15:00 (02:00),Home,W,1.0,0.0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303.0,PP,8.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Ipswich Town 08/02/2020,GK
796,Matchweek 33,Tue,11/02/2020,19:45 (06:45),Home,W,3.0,0.0,Rochdale,"27,401",Max Power,3_4_3,Graham Salisbury,168315.0,PP,7.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Rochdale 11/02/2020,GK
797,Matchweek 34,Sat,15/02/2020,15:00 (02:00),Away,W,1.0,0.0,Oxford United,"9,105",Max Power,3_4_3,Kevin Johnson,168325.0,PP,7.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Oxford United 15/02/2020,GK
798,Matchweek 35,Sat,22/02/2020,15:00 (02:00),Home,W,3.0,0.0,Bristol Rovers,"31,541",Max Power,3_4_3,Ben Toner,168340.0,PP,5.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Bristol Rovers 22/02/2020,GK
799,Matchweek 13,Tue,25/02/2020,19:45 (06:45),Home,D,1.0,1.0,Fleetwood Town,"28,255",Max Power,3_4_3,Scott Oldham,168077.0,PP,7.0,,Sunderland,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lee Burge,Fleetwood Town 25/02/2020,GK
800,Matchweek 2,Sat,10/08/2019,15:00 (00:00),Away,D,1.0,1.0,Ipswich Town,"24,051",Aiden McGeady,4_3_3,Neil Hair,167939.0,JR,14.0,,Sunderland,19912,,,,,,,,,,,,,,,,,,,,,,,,,Max Power,Ipswich Town 10/08/2019,MID
801,Matchweek 3,Sat,17/08/2019,12:30 (21:30),Home,W,2.0,1.0,Portsmouth,"29,140",Grant Leadbitter,4_2_3_1,Michael Salisbury,167955.0,JR,9.0,6.0,Sunderland,19912,6.1,90.0,1.0,0.0,,0.0,0.0,0.0,29.0,0.0,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,Max Power,Portsmouth 17/08/2019,MID
802,Matchweek 4,Tue,20/08/2019,19:45 (04:45),Away,W,2.0,1.0,Rochdale,"5,258",Grant Leadbitter,4_2_3_1,John Busby,167966.0,JR,6.0,6.0,Sunderland,19912,6.7,65.0,0.0,0.0,,0.0,0.0,0.0,20.0,0.0,80.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Max Power,Rochdale 20/08/2019,MID
803,Matchweek 5,Sat,24/08/2019,15:00 (00:00),Home,W,3.0,1.0,AFC Wimbledon,"29,725",Grant Leadbitter,4_2_3_1,Anthony Backhouse,167979.0,JR,4.0,6.0,Sunderland,19912,6.5,67.0,0.0,0.0,,0.0,0.0,0.0,43.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,Max Power,AFC Wimbledon 24/08/2019,MID
804,Matchweek 6,Sat,31/08/2019,15:00 (00:00),Away,L,0.0,3.0,P'borough Utd,"10,005",Grant Leadbitter,4_2_3_1,Craig Hicks,167991.0,JR,6.0,6.0,Sunderland,19912,6.3,90.0,2.0,0.0,,0.0,0.0,0.0,37.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,Max Power,P'borough Utd 31/08/2019,MID
805,Matchweek 8,Sat,14/09/2019,15:00 (00:00),Away,W,3.0,1.0,Acc'ton Stanley,"4,164",Grant Leadbitter,4_2_3_1,Lee Swabey,168007.0,JR,6.0,,Sunderland,19912,,,,,,,,,,,,,,,,,,,,,,,,,Max Power,Acc'ton Stanley 14/09/2019,MID
806,Matchweek 9,Tue,17/09/2019,19:45 (04:45),Home,D,1.0,1.0,Rotherham Utd,"29,078",Aiden McGeady,4_2_3_1,Ben Toner,168026.0,JR,5.0,,Sunderland,19912,,,,,,,,,,,,,,,,,,,,,,,,,Max Power,Rotherham Utd 17/09/2019,MID
807,Matchweek 10,Sat,21/09/2019,15:00 (00:00),Away,D,1.0,1.0,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032.0,JR,5.0,6.0,Sunderland,19912,6.7,16.0,0.0,0.0,,0.0,0.0,0.0,11.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,Max Power,Bolton 21/09/2019,MID
808,Matchweek 11,Sat,28/09/2019,15:00 (00:00),Home,W,2.0,1.0,MK Dons,"29,954",Jordan Willis,4_2_3_1,Paul Marsden,168053.0,JR,5.0,6.0,Sunderland,19912,7.4,90.0,6.0,2.0,,0.0,0.0,1.0,42.0,0.0,85.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Max Power,MK Dons 28/09/2019,MID
809,Matchweek 12,Sat,05/10/2019,15:00 (00:00),Away,L,0.0,2.0,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061.0,JR,6.0,6.0,Sunderland,19912,6.2,90.0,3.0,0.0,,0.0,0.0,0.0,35.0,0.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Max Power,Lincoln City 05/10/2019,MID
810,Matchweek 14,Sat,19/10/2019,15:00 (01:00),Away,L,0.0,1.0,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089.0,PP,9.0,6.0,Sunderland,19912,7.2,90.0,0.0,0.0,,0.0,0.0,0.0,25.0,1.0,69.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Max Power,Wycombe 19/10/2019,MID
811,Matchweek 15,Tue,22/10/2019,19:45 (05:45),Home,W,5.0,0.0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100.0,PP,6.0,6.0,Sunderland,19912,6.6,90.0,0.0,0.0,,0.0,0.0,0.0,40.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Max Power,Tranmere Rovers 22/10/2019,MID
812,Matchweek 16,Sat,26/10/2019,15:00 (01:00),Away,L,0.0,1.0,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111.0,PP,10.0,6.0,Sunderland,19912,7.3,90.0,2.0,1.0,,0.0,0.0,0.0,66.0,0.0,85.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Max Power,Shrewsbury 26/10/2019,MID
813,Matchweek 17,Sat,02/11/2019,15:00 (02:00),Home,W,1.0,0.0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124.0,PP,7.0,6.0,Sunderland,19912,6.9,90.0,0.0,0.0,,0.0,0.0,0.0,37.0,1.0,92.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Max Power,Southend United 02/11/2019,MID
814,Matchweek 19,Sat,23/11/2019,15:00 (02:00),Home,D,1.0,1.0,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148.0,PP,12.0,6.0,Sunderland,19912,6.6,66.0,0.0,0.0,,0.0,0.0,0.0,32.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Max Power,Coventry City 23/11/2019,MID
815,Matchweek 7,Tue,26/11/2019,19:45 (06:45),Home,L,1.0,2.0,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003.0,PP,10.0,6.0,Sunderland,19912,6.9,90.0,1.0,0.0,,0.0,0.0,0.0,59.0,0.0,80.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,Max Power,Burton Albion 26/11/2019,MID
816,Matchweek 20,Sat,07/12/2019,15:00 (02:00),Away,L,0.0,1.0,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157.0,PP,12.0,,Sunderland,19912,,,,,,,,,,,,,,,,,,,,,,,,,Max Power,Gillingham 07/12/2019,MID
817,Matchweek 21,Sat,14/12/2019,15:00 (02:00),Home,D,1.0,1.0,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172.0,PP,12.0,6.0,Sunderland,19912,6.7,90.0,0.0,0.0,,0.0,0.0,0.0,45.0,2.0,84.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Max Power,Blackpool 14/12/2019,MID
818,Matchweek 23,Thu,26/12/2019,15:00 (02:00),Home,D,0.0,0.0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197.0,PP,15.0,6.0,Sunderland,19912,7.1,90.0,2.0,0.0,,0.0,0.0,0.0,49.0,0.0,79.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,Max Power,Bolton 26/12/2019,MID
819,Matchweek 24,Sun,29/12/2019,15:00 (02:00),Away,W,2.0,1.0,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202.0,PP,13.0,6.0,Sunderland,19912,6.4,90.0,0.0,0.0,,0.0,0.0,0.0,32.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Max Power,Doncaster 29/12/2019,MID
820,Matchweek 25,Wed,01/01/2020,15:00 (02:00),Away,D,1.0,1.0,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215.0,PP,15.0,6.0,Sunderland,19912,7.2,90.0,0.0,0.0,,0.0,0.0,0.0,46.0,2.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Max Power,Fleetwood Town 01/01/2020,MID
